"API_StateNumber","StateName","API_CountyNumber","CountyName"
61,"ATLANTIC COAST OFFSHORE",74,"NH 19-4"
61,"ATLANTIC COAST OFFSHORE",75,"NH 19-1"
61,"ATLANTIC COAST OFFSHORE",76,"NI 19-10"
61,"ATLANTIC COAST OFFSHORE",77,"NI 19-7"
61,"ATLANTIC COAST OFFSHORE",78,"EVANS"
61,"ATLANTIC COAST OFFSHORE",79,"LIPPOLD"
61,"ATLANTIC COAST OFFSHORE",80,"WILMINGTON VALLEY"
61,"ATLANTIC COAST OFFSHORE",81,"JONES"
61,"ATLANTIC COAST OFFSHORE",82,"HEEZEN PLATEAU"
61,"ATLANTIC COAST OFFSHORE",83,"BLOCK CANYON"
61,"ATLANTIC COAST OFFSHORE",84,"BLOCK ISLAND SHELF"
61,"ATLANTIC COAST OFFSHORE",85,"PROVIDENCE"
61,"ATLANTIC COAST OFFSHORE",86,"BOSTON"
61,"ATLANTIC COAST OFFSHORE",87,"PORTLAND"
61,"ATLANTIC COAST OFFSHORE",89,"NF 18-3"
61,"ATLANTIC COAST OFFSHORE",90,"NG 18-12"
61,"ATLANTIC COAST OFFSHORE",91,"NG 18-9"
61,"ATLANTIC COAST OFFSHORE",92,"NG 18-6"
61,"ATLANTIC COAST OFFSHORE",93,"NG 18-3"
61,"ATLANTIC COAST OFFSHORE",94,"NH 18-12"
61,"ATLANTIC COAST OFFSHORE",95,"NH 18-9"
61,"ATLANTIC COAST OFFSHORE",96,"NH 18-6"
61,"ATLANTIC COAST OFFSHORE",97,"NH 18-3"
61,"ATLANTIC COAST OFFSHORE",98,"TIBBET"
61,"ATLANTIC COAST OFFSHORE",99,"LANIER"
61,"ATLANTIC COAST OFFSHORE",100,"HATTERAS RIDGE"
61,"ATLANTIC COAST OFFSHORE",101,"WRAIGHT"
61,"ATLANTIC COAST OFFSHORE",102,"HYMAN"
61,"ATLANTIC COAST OFFSHORE",103,"BALTIMORE RISE"
61,"ATLANTIC COAST OFFSHORE",104,"WILMINGTON CANYON"
61,"ATLANTIC COAST OFFSHORE",105,"HUDSON CANYON"
61,"ATLANTIC COAST OFFSHORE",106,"NEW YORK"
61,"ATLANTIC COAST OFFSHORE",107,"HARTFORD"
61,"ATLANTIC COAST OFFSHORE",111,"NF 18-2"
61,"ATLANTIC COAST OFFSHORE",112,"NG 18-11"
61,"ATLANTIC COAST OFFSHORE",113,"NG 18-8"
61,"ATLANTIC COAST OFFSHORE",114,"NG 18-5"
61,"ATLANTIC COAST OFFSHORE",115,"NG 18-2"
61,"ATLANTIC COAST OFFSHORE",116,"NH 18-11"
61,"ATLANTIC COAST OFFSHORE",117,"NH 18-8"
61,"ATLANTIC COAST OFFSHORE",118,"NH 18-5"
61,"ATLANTIC COAST OFFSHORE",119,"TAYLOR"
61,"ATLANTIC COAST OFFSHORE",120,"WITTMAN"
61,"ATLANTIC COAST OFFSHORE",121,"MARMER"
61,"ATLANTIC COAST OFFSHORE",122,"RUSSELL"
61,"ATLANTIC COAST OFFSHORE",123,"MANTEO"
61,"ATLANTIC COAST OFFSHORE",124,"CURRITUCK SOUND"
61,"ATLANTIC COAST OFFSHORE",125,"CHINCOTEAGUE"
61,"ATLANTIC COAST OFFSHORE",126,"SALISBURY"
61,"ATLANTIC COAST OFFSHORE",127,"WILMINGTON"
61,"ATLANTIC COAST OFFSHORE",133,"NF 18-1"
61,"ATLANTIC COAST OFFSHORE",134,"NG 18-10"
61,"ATLANTIC COAST OFFSHORE",135,"NG 18-7"
61,"ATLANTIC COAST OFFSHORE",136,"NG 18-4"
61,"ATLANTIC COAST OFFSHORE",137,"NG 18-1"
61,"ATLANTIC COAST OFFSHORE",138,"NH 18-10"
61,"ATLANTIC COAST OFFSHORE",139,"MCALINDEN SPUR"
61,"ATLANTIC COAST OFFSHORE",140,"BLAKE SPUR"
61,"ATLANTIC COAST OFFSHORE",141,"HARRINGTON HILL"
61,"ATLANTIC COAST OFFSHORE",142,"RICHARDSON HILLS"
61,"ATLANTIC COAST OFFSHORE",143,"CAPE FEAR"
61,"ATLANTIC COAST OFFSHORE",144,"BEAUFORT"
61,"ATLANTIC COAST OFFSHORE",155,"NF 17-3"
61,"ATLANTIC COAST OFFSHORE",156,"NG 17-12"
61,"ATLANTIC COAST OFFSHORE",157,"BIMINI"
61,"ATLANTIC COAST OFFSHORE",158,"BAHAMAS"
61,"ATLANTIC COAST OFFSHORE",159,"WALKER CAY"
61,"ATLANTIC COAST OFFSHORE",160,"PILLSBURY"
61,"ATLANTIC COAST OFFSHORE",161,"ADAMS"
61,"ATLANTIC COAST OFFSHORE",162,"STETSON MESA"
61,"ATLANTIC COAST OFFSHORE",163,"HOYT HILLS"
61,"ATLANTIC COAST OFFSHORE",164,"JAMES ISLAND"
61,"ATLANTIC COAST OFFSHORE",165,"GEORGETOWN"
61,"ATLANTIC COAST OFFSHORE",177,"NF 17-2"
61,"ATLANTIC COAST OFFSHORE",178,"KEY WEST"
61,"ATLANTIC COAST OFFSHORE",179,"MIAMI"
61,"ATLANTIC COAST OFFSHORE",180,"WEST PALM BEACH"
61,"ATLANTIC COAST OFFSHORE",181,"FT PIERCE"
61,"ATLANTIC COAST OFFSHORE",182,"ORLANDO"
61,"ATLANTIC COAST OFFSHORE",183,"DAYTONA BEACH"
61,"ATLANTIC COAST OFFSHORE",184,"JACKSONVILLE"
61,"ATLANTIC COAST OFFSHORE",185,"BRUNSWICK"
61,"ATLANTIC COAST OFFSHORE",186,"SAVANNAH"
61,"ATLANTIC COAST OFFSHORE",199,"NF 17-1"
61,"ATLANTIC COAST OFFSHORE",200,"DRY TORTUGAS"
